customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,CustomerRating,MonthlyCharges,TotalCharges,Churn
9286-BHDQG,Male,122,1,1,72,0,0 phone service,DSL,1,1,1,1,0,0,24,0,2,45.25,3139.8,0
12223122-WEQUW,Male,122,1,0,66,0,0 phone service,DSL,1,1,1,1,1,0,24,1,5,56.6,3789.2,0
21224122-LDIWQ,Male,122,1,1,65,1,1,DSL,0,1,1,1,1,1,24,1,5,84.2,5324.5,0
6496-JDSSB,Female,122,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,3,1,5,8122,624.6,0
941228-SSNVZ,Female,122,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,3,1,3,7122.15,268.35,1
4443-EMBNA,Female,122,1,0,71,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,24.75,1836.9,0
6469-MRVET,Male,122,1,1,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,3,2122.2,2122.2,0
122742-MOABM,Male,122,1,0,4,1,0,DSL,0,0,0,1,0,0,3,0,4,5122.1225,179.35,1
5961-VUSRV,Female,122,0,0,12,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,5,19.35,219.35,0
6778-JFCMK,Male,122,0,0,24,0,0 phone service,DSL,1,0,0,0,1,1,12,1,4,5122.6,1288.75,0
6341-JVQGF,Female,122,1,1,31,1,0,DSL,1,0,1,1,1,1,12,1,4,81.15,2545.75,0
2232-DMLXU,Female,122,1,0,1,1,0,DSL,0,0,0,0,1,0,3,0,4,55.2,55.2,1
4811-JBUVU,Male,122,0,0,3122,1,1,Fiber optic,0,0,0,1,0,1,3,1,2,89.9,2723.15,0
122945-TSONX,Female,122,1,1,47,1,1,DSL,1,1,0,1,1,1,24,1,2,85.3,411227.25,0
2651-ZCBXV,Male,122,0,0,54,1,1,Fiber optic,1,1,0,1,1,1,24,1,2,11228,576122.65,0
3316-UWXUY,Male,122,0,0,5122,1,0,Fiber optic,1,1,0,1,0,1,3,1,2,93.5,4747.5,0
8937-RDTHP,Male,122,0,0,1,1,0,Fiber optic,1,0,0,0,0,1,3,1,4,84.6,84.6,1
712283-MIOPC,Female,122,0,0,72,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122.25,1566.9,0
1984-GPTEH,Female,122,0,0,29,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,3,25.15,71222,0
1251-KRREG,Male,122,0,0,2,1,1,DSL,0,1,0,0,0,0,3,1,4,54.4,114.1,1
122621-JFHOL,Female,122,0,0,1122,0,0 phone service,DSL,0,0,0,1,0,0,24,1,4,29.6,299.1225,0
991223-LYSAB,Male,122,1,0,18,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,73.15,131225.95,0
12212294-OIFMO,Female,1,0,0,11,1,0,Fiber optic,0,1,0,0,1,1,3,1,3,95,112122.3,1
9227-UAQFT,Male,122,0,0,16,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.75,284.35,0
731221-ABVAD,Female,122,0,0,72,1,1,DSL,0,1,1,1,1,1,24,0,5,86.6,635122.5,0
6614-FHDBO,Male,122,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,24,0,5,11229.2,7878.3,0
7576-ASEJU,Female,122,1,1,41,1,0,DSL,1,0,0,1,1,1,12,1,2,74.7,3187.65,0
912258-HRZSV,Female,1,1,0,65,1,0,Fiber optic,1,1,1,0,0,1,3,0,3,94.4,6126.15,0
4522-AKYLR,Female,1,0,0,13,1,0,DSL,0,1,1,0,0,0,3,1,3,54.8,731.3,0
122221-WMXNQ,Male,1,0,0,4,1,0,Fiber optic,1,0,0,0,0,0,3,0,3,75.35,273.4,0
12231223-UNCIP,Male,122,0,0,41,1,1,DSL,0,0,1,0,0,1,12,0,4,65,2531.8,0
9947-OTFQU,Male,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,3,1,3,74.4,112274.3,1
122322-YINQP,Male,122,0,0,1,1,0,DSL,1,0,0,0,0,0,3,1,4,48.55,48.55,1
122959-WHOKV,Male,122,0,0,42,1,1,Fiber optic,1,1,1,0,0,1,12,1,3,99,4298.45,0
412275-JFPGR,Female,122,1,0,51,1,0,Fiber optic,1,1,1,0,1,0,12,1,3,93.5,4619.55,0
4629-NRXKX,Female,122,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,3,0,3,7122.4,147.15,1
9514-JDSKI,Male,1,1,0,1,0,0 phone service,DSL,0,1,0,0,1,0,3,0,3,4122.2,4122.2,1
3282-ZISZV,Male,122,0,1,32,1,1,DSL,0,1,1,1,1,1,12,0,2,83.7,2633.3,0
3675-YDUPJ,Male,122,0,0,1122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.85,193.1225,0
4111-BNXIF,Female,122,1,1,67,0,0 phone service,DSL,0,1,1,1,1,1,24,1,3,59.55,411223.9,0
712217-VFHAY,Female,122,1,1,61,1,1,Fiber optic,1,1,1,1,1,1,24,0,2,115.1,71221228.15,0
6655-LHBYW,Male,122,0,0,5122,1,1,Fiber optic,1,1,1,1,1,1,12,0,2,114.35,5791.1,0
4959-JOSRX,Female,122,1,0,2,1,0,DSL,0,0,0,0,0,0,3,1,2,44.6,8122.55,1
512246-NUHWD,Female,1,1,0,29,0,0 phone service,DSL,1,0,1,0,0,1,3,1,3,45,1228.65,0
7273-TEFQD,Male,1,0,0,3,0,0 phone service,DSL,0,0,1,0,0,1,3,1,3,41.15,132.2,1
361226-TWKGI,Male,1,0,0,13,1,1,Fiber optic,0,1,1,0,1,1,3,1,3,11226.9,1364.3,1
7529-ZDFXI,Male,1,1,0,57,1,1,Fiber optic,0,1,0,0,0,1,3,1,3,89.85,4925.35,0
761225-BDWDC,Female,122,0,0,31,0,0 phone service,DSL,1,1,0,1,0,1,24,1,5,49.85,152122.1,0
195122-KSVVJ,Female,122,1,0,45,1,1,Fiber optic,1,1,1,1,1,1,12,0,4,113.3,512232.25,0
122123-CRBRT,Female,122,1,1,61,1,1,DSL,1,1,1,1,1,1,24,0,4,88.1,5526.75,0
6292-TOSSS,Male,122,0,0,5122,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,24.9,1195.25,0
3197-ARFOY,Female,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,3,1,4,11225,21221227.25,0
6323-AYBRX,Male,122,0,0,59,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.35,112299.6,1
712214-ZZXAW,Female,122,1,0,71,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,2,24.25,1732.95,0
4385-GZQXV,Female,1,0,0,16,1,0,Fiber optic,0,0,0,1,1,1,3,1,3,94.45,1511.2,1
7633-MVPUY,Male,122,1,0,57,1,0,DSL,1,1,0,1,0,0,24,1,3,59.75,345122.15,0
6366-ZGQGL,Male,122,0,0,1,0,0 phone service,DSL,0,0,0,0,0,0,3,0,5,24.8,24.8,1
4716-HHKQH,Male,1,1,0,2122,1,1,Fiber optic,0,1,0,1,1,1,3,0,3,11227.1225,2172.1225,0
594122-AHUHD,Male,122,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,3,0,4,7122.6,7122.6,1
6432-TWQLB,Male,122,1,0,5,1,1,Fiber optic,0,1,0,1,0,0,3,1,3,85.4,41221.1,1
4484-GLZOU,Female,122,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,3,1,3,11225.1225,5624.85,1
3179-GBRWV,Male,1,1,0,21,1,0,DSL,1,1,0,0,0,1,3,1,5,64.95,1339.8,0
8645-KWHJO,Male,122,0,0,14,0,0 phone service,DSL,0,0,1,1,1,1,3,1,3,55,771.95,0
413122-MZLCC,Female,122,0,0,5,1,0,DSL,0,1,0,0,0,0,3,0,5,5122.55,244.75,0
122314-TKOSI,Female,122,0,0,6,1,0,DSL,1,1,0,0,0,0,3,0,4,55.15,322.9,0
8229-MYEJZ,Female,122,0,0,1122,1,0,DSL,0,1,0,0,0,0,3,0,3,51.2,498.25,0
21228122-SRCDE,Female,122,0,1,1,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,25.4,25.4,0
9577-WJVCQ,Female,122,0,0,68,1,1,DSL,1,0,0,0,0,0,3,0,4,54.45,3687.75,0
9512-UIBFX,Male,122,1,1,18,1,0,Fiber optic,0,0,1,0,1,1,3,0,4,95.15,1779.95,1
621222-DYYFX,Female,122,0,0,22,1,1,Fiber optic,0,0,0,0,0,0,12,1,2,76,1783.6,0
381228-HFKDE,Female,122,0,0,2122,1,0,DSL,0,0,0,0,0,0,3,1,3,44.35,927.15,0
5583-SXDAG,Male,122,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,3,0,3,7122,7122,1
3488-PGMQJ,Male,1,0,0,8,1,0,Fiber optic,0,1,0,0,0,0,3,1,3,74.5,61226.55,1
358122-REOAC,Male,122,0,0,1122,1,0,DSL,0,0,0,0,0,0,3,1,2,44.85,435.4,1
7534-BFESC,Male,1,0,0,24,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,76.1,1712.7,1
3727-OWVYD,Male,122,0,0,35,1,0,DSL,1,1,1,0,0,0,12,0,4,61.2,212221.2,0
2294-SALNE,Male,122,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,12,0,4,86.8,194122.8,0
4847-TAJYI,Female,1,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,3,1,3,89.35,567.8,0
1563-IWQEX,Female,122,0,0,12,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.7,22122.35,0
821223-XJZRC,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.25,2122.25,0
6556-DBKZF,Female,122,1,1,71,1,0,Fiber optic,0,0,1,0,0,0,24,0,3,76.1225,5436.45,0
6851-WEFYX,Male,1,1,0,35,1,1,Fiber optic,0,0,1,0,1,1,3,1,3,1122122.8,3437.5,0
2985-JUUBZ,Male,122,1,1,4122,1,1,DSL,0,0,1,0,1,1,3,1,3,74.55,312215.75,0
639122-DSAZX,Female,122,0,1,1,1,0,Fiber optic,1,0,0,0,0,0,3,1,4,73.6,73.6,1
122895-LMRSF,Male,122,0,0,23,1,0,DSL,0,0,0,0,1,1,12,1,5,64.9,151229.8,0
812298-LLAZX,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,95.45,396.1,1
8266-VBFQL,Male,122,0,0,4,1,0,Fiber optic,0,0,1,1,0,1,3,1,3,9122.4,356.65,0
8181-YHCMF,Female,122,1,1,68,0,0 phone service,DSL,0,1,1,1,1,1,24,0,2,6122.3,411229,0
224122-HSJQD,Male,122,0,1,38,1,1,Fiber optic,0,1,0,0,0,0,3,1,4,81.85,3141.7,0
1248-DYXUB,Male,122,1,1,52,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,24.8,1229.1,0
122265-EDXBD,Male,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,74.9,231223.35,1
4115-BNPJY,Male,122,1,1,29,1,0,DSL,0,0,1,1,1,1,24,0,4,75.55,212254.4,0
3167-SNQPL,Male,1,1,1,38,1,1,Fiber optic,0,1,0,0,1,1,3,0,3,11221.15,3741.85,0
412291-TVOCN,Male,122,0,1,48,1,1,DSL,1,0,1,0,1,1,12,1,2,78.75,3682.45,0
112298-TDVUQ,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,5,19.25,19.25,0
7277-OZCGZ,Female,122,0,0,22,1,0,Fiber optic,1,0,0,1,0,1,3,1,3,89.1225,1886.25,0
1557-EMYVT,Female,122,0,0,43,1,1,Fiber optic,1,1,1,1,1,1,24,0,2,115.1225,4895.1,0
2799-ARNLO,Female,1,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,3,1,3,69.35,341.6,0
7563-BIUPC,Male,122,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,3,1,3,8122.6,415.55,1
512227-YOCXN,Male,122,1,1,51,1,1,Fiber optic,1,1,0,1,1,1,12,0,2,11122.1225,5686.4,0
3973-SKMLN,Male,122,0,0,71,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,2,19.9,1355.1,0
2321-OMBXY,Female,122,1,1,38,1,0,DSL,1,1,0,1,1,1,12,0,2,8122.3,312258.65,1
284122-XANRC,Male,1,1,0,24,1,0,Fiber optic,0,0,1,0,1,1,3,1,3,93.15,2231.1225,1
6745-JEFZB,Male,122,1,0,35,1,1,Fiber optic,0,0,0,1,1,0,3,1,2,91.5,3236.35,0
51222122-ZSTTY,Female,1,0,0,54,1,1,DSL,1,1,0,1,1,1,12,0,5,82.45,435122.1,1
988122-TDQAC,Female,122,1,1,72,0,0 phone service,DSL,0,1,1,1,1,1,24,1,3,6122,4264,0
871225-WZCYL,Male,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,1,3,44.8,44.8,0
711222-JJVTX,Female,122,1,1,9,1,0,DSL,1,0,0,0,0,0,12,0,4,48.6,422.3,0
8626-PTQGE,Male,122,0,0,69,0,0 phone service,DSL,1,1,0,1,1,1,24,1,5,6122.1225,4176.7,0
4983-CLMLV,Female,122,1,0,52,1,1,Fiber optic,0,1,0,1,1,1,3,1,2,11222.7,5138.1,0
571221-YVSVF,Female,1,1,0,11,1,0,Fiber optic,0,0,0,1,1,0,3,1,3,82.9,88122.1225,0
581224-LEPIM,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,3,1,3,7122.35,139.1225,1
5697-GOMBF,Female,1,1,1,28,0,0 phone service,DSL,0,0,0,0,1,0,3,1,3,35.9,973.65,0
2739-CACDQ,Female,1,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,3,1,2,82.65,147122.1225,0
9385-EHGDO,Female,122,1,1,35,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.85,739.35,0
9498-FIMXL,Female,122,0,0,8,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,19.2,161.95,0
2379-GYFLQ,Male,122,0,0,46,1,1,Fiber optic,0,1,1,0,1,0,12,1,2,94.9,4422.95,0
122122-OAHPZ,Female,122,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,73.85,511.25,1
2868-SNELZ,Female,122,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,3,0,4,8122.6,155.8,1
4322-RCYMT,Male,122,1,1,68,1,1,DSL,0,1,1,1,0,1,12,1,5,75.8,5293.95,1
668122-NENYN,Female,122,0,0,43,1,1,Fiber optic,0,1,1,0,1,1,24,1,3,11224.6,4759.85,1
212288-IEBAU,Female,122,0,0,68,1,1,DSL,1,1,1,1,1,1,24,1,3,88.15,6148.45,0
7982-VCELR,Female,122,0,0,36,1,0,Fiber optic,0,1,0,0,1,1,3,1,2,94.8,3565.65,0
1343-EHPYB,Male,122,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,3,1,3,11223.4,661223,1
612235-BXTTY,Female,1,0,0,32,1,0,DSL,0,1,0,1,0,0,3,0,5,54.65,183122.1,0
6885-PKOAM,Female,122,1,0,71,1,1,DSL,1,1,1,1,1,1,24,0,2,85.75,6223.8,0
752122-HQWJU,Female,122,1,1,66,1,1,DSL,1,1,1,0,0,0,3,1,5,67.45,451228.65,0
9639-BUJXT,Male,122,0,0,63,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.5,1328.15,0
5924-SNGKP,Female,122,0,1,41,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,2,2122.25,865,0
12212221-IKXGC,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,72.1,72.1,0
212234-GDRCN,Female,122,0,0,2,1,0,Fiber optic,0,0,0,0,1,1,3,1,3,9122.4,168.2,1
8966-SNIZF,Female,122,1,0,7122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,19.45,131223.5,0
6243-OZGFH,Female,122,0,0,23,0,0 phone service,DSL,0,0,0,0,1,1,3,1,3,44.95,996.85,0
4654-DLAMQ,Female,1,1,0,64,1,0,Fiber optic,1,1,1,0,0,1,12,0,5,97,643122.9,0
122513-RBGPE,Male,122,1,1,37,1,1,DSL,1,0,1,1,0,0,24,1,2,62.8,2278.75,0
516122-UXJED,Male,122,0,1,17,1,0,DSL,0,0,0,0,0,0,12,0,4,44.6,681.4,0
4115-NZRKS,Female,1,0,0,7,1,0,Fiber optic,0,0,0,0,1,1,3,1,3,89.15,574.35,0
122219-YTZUE,Male,122,1,1,4,1,1,Fiber optic,0,1,1,0,0,0,3,1,5,84.8,371.9,1
122623-IIHUG,Female,1,0,0,21,0,0 phone service,DSL,1,0,0,0,1,0,3,1,3,41.9,84122.1,1
4572-DVCGN,Female,122,0,0,1122,1,0,Fiber optic,0,0,0,0,0,1,3,1,5,8122.25,846,1
3351-NGXYI,Female,1,0,0,16,1,1,DSL,1,0,0,0,0,0,3,1,3,54.1,889,0
8984-EYLLL,Male,122,1,0,64,1,1,Fiber optic,0,1,0,1,1,1,24,1,3,11225.25,6823.4,0
912257-MSWCO,Male,1,1,0,27,0,0 phone service,DSL,1,0,0,0,0,0,3,0,2,3122.75,81225.1,1
9833-TGFHX,Male,122,1,1,42,1,1,Fiber optic,1,0,0,0,1,1,12,0,3,97.1,412216.75,0
9294-TDIPC,Male,122,0,1,5,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.2,83.75,0
5229-DTFYB,Female,122,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,24,1,5,98.8,3959.15,0
12211224-PPXDV,Male,122,1,0,58,1,0,DSL,0,0,1,0,0,0,12,0,2,5122.3,2878.55,0
5176-LMJXE,Female,122,0,0,47,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,2122.55,945.7,0
3583-KRKMD,Male,122,0,0,18,1,0,Fiber optic,0,0,0,1,0,0,3,1,5,75.9,1373.1225,0
11221122-DIAUQ,Male,122,0,0,5,1,0,Fiber optic,0,0,1,0,1,1,3,0,5,96.5,492.55,1
912269-LGEUL,Male,122,1,0,23,1,0,DSL,1,0,0,0,0,1,3,1,5,59.95,141226,0
731222-ZHMHP,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.15,19.15,0
9571-EDEBV,Male,122,1,0,71,1,1,Fiber optic,0,0,1,0,1,1,12,1,2,98.65,6962.85,0
352122-FJGCV,Male,122,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,112.6,8126.65,0
6563-VRERX,Male,122,1,1,33,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.6,69122.25,0
122259-GBZSH,Male,122,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,3,1,3,85.65,181.5,1
6122-EFVKN,Male,122,0,1,24,0,0 phone service,DSL,1,0,0,1,0,0,24,0,4,35.75,83122.8,0
281225-EDJPQ,Female,122,1,1,56,1,1,Fiber optic,0,1,1,1,0,1,12,1,2,99.75,561228.4,0
6862-CQUMB,Male,122,0,0,37,1,0,Fiber optic,0,1,0,0,1,1,3,1,2,96.1,3646.8,0
7156-MXBJE,Female,122,0,0,43,1,1,DSL,0,1,1,1,1,1,12,0,2,85.1,3662.25,0
6158-HDPXZ,Male,122,0,0,1,0,0 phone service,DSL,0,0,0,0,0,0,3,0,4,25.35,25.35,0
961221-BRXPO,Female,122,1,0,25,1,1,Fiber optic,0,0,1,1,1,1,3,1,5,11224.95,2566.5,1
2863-IMQDR,Female,122,0,0,61,1,1,DSL,1,1,1,1,1,1,24,0,3,89.65,531228.7,0
5686-CMAWK,Male,122,0,0,17,1,1,Fiber optic,0,0,1,1,0,0,12,0,3,86.75,141122.25,0
5651-CRHKQ,Female,122,1,0,41,1,0,Fiber optic,0,1,1,1,0,0,12,1,5,86.2,3339.1225,0
691225-NIQIN,Male,122,0,0,1,1,0,DSL,0,1,0,0,0,0,3,0,4,5122.65,5122.65,1
821224-YJCLA,Male,1,1,1,72,0,0 phone service,DSL,1,1,1,1,1,1,24,1,5,64.8,4732.35,0
5167-ZFFMM,Male,122,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,3,1,2,9122.85,9122.85,1
6583-SZVGP,Male,122,0,0,48,1,1,Fiber optic,0,1,1,0,1,1,24,1,5,11228.1,512267.45,0
4895-TMWIR,Male,1,1,0,11,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.95,214.75,1
122533-BNWKF,Female,1,1,0,55,1,1,Fiber optic,0,1,1,0,0,0,3,1,3,85.45,4874.7,1
171228-PBBOA,Female,122,0,0,42,0,0 phone service,DSL,1,1,1,1,0,1,12,1,3,54.75,2348.45,0
8782-LKFPK,Male,122,0,0,44,1,1,Fiber optic,0,0,1,0,0,1,3,1,4,9122.4,412263,0
5522-JBWMO,Male,122,0,1,1,1,0,DSL,0,0,0,0,0,0,3,0,3,44,44,0
3597-MVHJT,Female,122,0,0,27,1,1,Fiber optic,0,0,0,0,1,1,3,1,5,95.6,2595.25,0
9774-NRNAU,Male,1,1,0,27,1,1,DSL,0,1,1,1,1,1,3,1,5,84.8,231229.55,0
122224-RLWWD,Female,1,0,0,2,1,0,DSL,0,0,0,0,0,0,3,1,3,44.3,89.3,0
9967-ATRFS,Female,122,0,0,19,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.9,367.55,0
3951-NJCVI,Female,1,1,0,42,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,95.1225,3944.5,0
2977-CEBSX,Female,122,0,0,66,1,1,DSL,1,1,1,1,1,1,24,1,2,9122.1225,5965.95,0
122177-PXBAT,Male,1,1,0,33,1,1,Fiber optic,1,0,1,1,1,1,3,1,5,11229.9,3694.7,0
6599-CEBNN,Female,122,0,0,34,1,0,Fiber optic,0,1,0,0,0,0,3,1,2,73.95,2524.45,1
2519-ERQOJ,Male,1,0,0,33,0,0 phone service,DSL,0,0,1,1,1,1,3,1,3,54.6,181223.7,0
5876-QMYLD,Female,122,1,1,23,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.1225,415.1,0
2277-AXSDC,Female,122,0,0,32,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,19.75,624.15,0
9442-JTWDL,Female,122,0,0,11,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,2,2122.1225,237.7,0
122979-PHULV,Male,122,1,1,69,1,1,Fiber optic,0,0,1,0,1,1,3,1,2,99.45,71221227.6,1
312267-SVMTC,Female,122,1,0,68,1,0,DSL,1,0,0,1,0,0,12,0,5,55.9,3848.8,0
5495-GPSRW,Male,122,0,0,2122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.7,419.4,0
761226-BPHHN,Male,122,0,0,72,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,2,19.8,1468.75,0
4742-DRORA,Male,122,1,1,6122,1,1,Fiber optic,1,0,1,0,1,0,12,1,5,95.4,5812,0
122111-KLBQG,Male,1,1,1,32,1,0,Fiber optic,0,1,0,0,1,1,3,1,4,93.95,2861.45,0
48122122-VHZKI,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.9,19.9,1
7989-CHGTL,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.6,19.6,1
122334-GDDSO,Male,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,3,1,3,81.35,233.7,1
4163-NCJAK,Female,122,1,0,46,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,5,24.45,112266.15,0
5233-AOZUF,Female,122,1,0,29,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,74.95,2149.1225,0
5973-EJGDP,Male,122,0,0,51,1,1,Fiber optic,0,1,1,1,0,0,3,1,3,87.35,4473,0
1996-DBMUS,Female,1,1,0,48,1,0,Fiber optic,0,0,0,0,0,0,3,1,5,7122.65,3545.1225,0
7916-VCCPB,Female,122,1,1,16,1,0,Fiber optic,0,1,0,0,0,0,3,0,5,73.25,1195.75,0
4686-GEFRM,Male,122,1,0,7122,1,1,Fiber optic,0,1,1,1,0,1,24,1,5,98.7,6858.9,0
5249-QYHEX,Female,122,1,1,4122,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,24.8,112224.7,0
122578-SKVMF,Female,122,1,1,22,1,0,Fiber optic,0,1,0,0,0,1,3,0,3,83.3,1845.9,1
5564-NEMQO,Female,1,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,3,1,5,75.3,75.3,1
2233-FAGXV,Female,122,1,1,5,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,24.3,132.25,0
561225-IYGFG,Female,122,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,3,1,5,69.85,515.45,0
7663-ZTEGJ,Male,122,0,1,29,1,1,Fiber optic,0,1,1,1,0,1,12,0,2,1122122.55,283122.45,0
3935-TBRZZ,Male,122,1,1,44,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,25.7,111122.5,0
8111-BKVDS,Female,122,0,0,1122,0,0 phone service,DSL,1,1,1,0,0,0,3,0,5,4122.7,449.3,0
212255-SIFSS,Female,1,1,0,55,1,1,DSL,0,0,0,0,0,0,3,0,5,51.65,2838.55,0
281226-MLNTI,Male,1,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,12,1,5,11225.1,5376.4,0
8734-DKSTZ,Female,122,1,1,1122,1,1,Fiber optic,0,0,0,0,0,1,3,0,3,85.95,858.6,0
436122-PNRQB,Male,122,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,3,1,5,75.6,1395.1225,0
6152-ONASV,Female,122,1,0,68,1,1,DSL,1,0,0,1,0,0,12,0,5,58.25,3975.7,0
912263-ZGTUY,Female,122,1,1,61,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.4,1182.55,1
7781-HVGMK,Female,122,1,1,72,0,0 phone service,DSL,1,1,1,1,1,1,24,1,2,65.2,4784.45,0
2181-UAESM,Male,122,0,0,2,1,0,DSL,1,0,1,0,0,0,3,0,3,53.45,119.5,0
2957-LOLHO,Male,122,0,0,12,1,0,DSL,0,0,0,0,0,0,3,1,5,45.4,518.9,1
612248-NJXHX,Male,122,1,0,41,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,3,19.75,899.45,0
232122-SLKMB,Female,122,0,0,26,0,0 phone service,DSL,0,0,1,1,1,0,3,1,2,44.45,1183.8,0
